case,fault_type,service,window_id,window_start_seconds,requests,spans,median_latency,p95_latency,error_rate
re2ob_checkoutservice_cpu_2,cpu,emailservice,23,690,14,14,43.0,354.84999999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,23,690,247,2627,3512.0,58378.99999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,23,690,9,9,202.0,242.6,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,23,690,213,1205,13.0,24.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,23,690,200,392,3059.0,4593.0,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,0,0,71,182,4012.5,63967.15,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,0,0,395,1188,136.0,215.64999999999986,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,0,0,25,25,195.0,451.79999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,0,0,429,4560,3375.5,49051.15000000001,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,0,0,19,19,185.0,931.7999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,0,0,404,2318,14.0,29.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,0,0,317,622,3546.0,5071.249999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,1,30,95,250,3840.5,60061.54999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,1,30,413,1210,130.0,208.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,1,30,30,30,218.0,461.65,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,1,30,422,4503,3309.0,48782.7,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,1,30,24,24,200.5,276.04999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,1,30,399,2297,15.0,29.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,1,30,313,614,3566.0,5112.8,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,2,60,56,136,3778.0,75693.0,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,2,60,357,1242,123.0,199.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,2,60,21,21,54.0,454.0,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,2,60,407,4236,3351.0,51920.75,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,2,60,15,15,184.0,352.7,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,2,60,366,2008,15.0,31.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,2,60,273,534,3563.0,4720.849999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,3,90,97,258,3826.5,74447.44999999992,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,3,90,412,1163,130.0,220.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,3,90,31,31,210.0,443.0,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,3,90,428,4511,3556.0,60614.5,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,3,90,25,25,183.0,230.59999999999997,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,3,90,405,2338,14.0,27.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,3,90,319,626,3549.5,4852.0,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,4,120,69,178,4008.5,67647.75000000004,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,4,120,360,1091,133.0,213.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,4,120,25,25,198.0,466.19999999999993,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,4,120,390,4115,3377.0,48512.09999999991,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,4,120,19,19,184.0,322.59999999999917,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,4,120,364,2077,14.0,30.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,4,120,286,560,3523.5,4664.8499999999985,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,5,150,85,222,4083.0,76689.59999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,5,150,401,1248,132.0,207.64999999999986,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,5,150,28,28,218.0,783.8499999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,5,150,434,4544,3412.5,51707.149999999856,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,5,150,22,22,193.0,305.7,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,5,150,398,2276,13.0,27.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,5,150,306,600,3457.0,4495.299999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,6,180,53,126,4170.5,70990.25,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,6,180,346,1166,132.0,214.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,6,180,20,20,48.0,390.05000000000007,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,6,180,381,4062,3437.5,49917.649999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,6,180,14,14,195.0,270.09999999999997,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,6,180,352,1953,14.0,27.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,6,180,269,526,3467.5,4718.5,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,7,210,72,192,3960.0,66258.29999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,7,210,373,1206,133.0,224.5,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,7,210,27,27,220.0,392.7,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,7,210,407,4291,3304.0,46081.5,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,7,210,21,21,191.0,342.0,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,7,210,372,2104,14.0,32.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,7,210,287,562,3457.5,4546.999999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,8,240,84,228,3927.5,57508.19999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,8,240,375,1179,132.0,207.0999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,8,240,30,30,207.0,479.74999999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,8,240,401,4187,3479.0,53916.89999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,8,240,24,24,196.0,942.3499999999989,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,8,240,370,2058,14.0,34.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,8,240,282,552,3472.5,5089.249999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,9,270,82,212,4041.0,76210.14999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,9,270,395,1198,131.0,208.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,9,270,27,27,206.0,425.69999999999993,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,9,270,420,4472,3365.0,48088.49999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,9,270,21,21,189.0,241.0,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,9,270,392,2268,14.0,28.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,9,270,307,602,3430.0,4706.699999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,10,300,85,214,3842.0,77270.44999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,10,300,397,1262,128.0,215.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,10,300,26,26,207.0,443.75,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,10,300,421,4478,3567.0,69640.19999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,10,300,20,20,206.5,496.30000000000035,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,10,300,391,2215,14.0,32.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,10,300,299,586,3505.0,4871.0,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,11,330,61,156,3978.0,79268.75,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,11,330,347,1143,132.0,208.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,11,330,24,24,134.5,445.9999999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,11,330,379,3972,3377.0,54281.79999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,11,330,18,18,180.0,444.2499999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,11,330,346,1911,15.0,31.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,11,330,265,518,3469.0,4421.199999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,12,360,58,144,3915.0,71538.94999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,12,360,359,1199,128.0,220.0999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,12,360,22,22,54.0,505.0999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,12,360,404,4236,3510.5,55871.0,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,12,360,16,16,164.0,588.5,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,12,360,371,2047,14.0,30.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,12,360,280,548,3548.0,4887.65,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,13,390,65,166,4002.5,61561.5,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,13,390,361,1114,126.0,200.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,13,390,24,24,130.5,754.1999999999992,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,13,390,397,4165,3470.0,49687.799999999974,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,13,390,18,18,165.5,329.49999999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,13,390,366,2087,14.0,29.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,13,390,287,562,3459.0,4706.599999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,14,420,44,112,3998.0,66276.64999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,14,420,342,1115,128.0,199.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,14,420,21,21,71.0,359.0,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,14,420,386,4140,3405.5,49570.049999999945,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,14,420,15,15,181.0,1277.2999999999993,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,14,420,357,2046,14.0,30.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,14,420,284,556,3513.0,4848.0,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,15,450,57,154,4119.5,61436.599999999926,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,15,450,368,1283,128.0,214.89999999999986,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,15,450,25,25,209.0,519.9999999999997,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,15,450,427,4463,3302.0,57039.69999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,15,450,19,19,184.0,596.5999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,15,450,385,2132,14.0,28.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,15,450,289,566,3504.5,4706.0,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,16,480,76,192,3997.5,64892.149999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,16,480,378,1333,129.0,214.39999999999986,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,16,480,25,25,210.0,441.79999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,16,480,402,4342,3375.0,57045.89999999994,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,16,480,19,19,180.0,1052.0999999999926,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,16,480,363,2055,14.0,29.299999999999955,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,16,480,275,538,3543.5,4878.6,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,17,510,72,180,3909.0,64691.29999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,17,510,369,1187,130.0,205.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,17,510,24,24,132.0,441.8999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,17,510,395,4233,3243.0,57085.99999999975,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,17,510,18,18,181.0,260.4499999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,17,510,364,2098,14.0,27.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,17,510,285,558,3459.5,4353.499999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,18,540,61,154,4104.0,70546.84999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,18,540,354,1058,138.0,223.29999999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,18,540,23,23,58.0,516.0999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,18,540,384,4113,3432.0,50279.99999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,18,540,17,17,172.0,361.1999999999997,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,18,540,361,2106,15.0,31.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,18,540,290,568,3580.5,4730.95,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,19,570,56,144,3978.5,80853.59999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,19,570,360,1187,129.0,206.70000000000005,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,19,570,23,23,59.0,438.0,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,19,570,412,4333,3353.0,56027.99999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,19,570,17,17,161.0,1112.9999999999989,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,19,570,378,2131,14.0,28.5,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,19,570,289,566,3547.0,4815.75,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,20,600,78,200,3923.0,75311.04999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,20,600,387,1273,134.0,201.39999999999986,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,20,600,26,26,212.5,436.75,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,20,600,421,4496,3394.5,53951.5,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,20,600,20,20,196.0,351.95000000000033,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,20,600,389,2213,15.0,33.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,20,600,296,580,3623.0,4674.8499999999985,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,21,630,76,194,4000.5,71269.75,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,21,630,382,1173,134.0,220.1999999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,21,630,26,26,206.5,384.75,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,21,630,413,4433,3379.0,55186.99999999997,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,21,630,20,20,180.5,261.0,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,21,630,387,2268,14.0,27.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,21,630,306,600,3570.5,5041.849999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,22,660,94,232,3949.5,64314.74999999995,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,22,660,397,1284,130.0,211.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,22,660,26,26,213.0,503.75,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,22,660,412,4402,3526.0,61084.94999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,22,660,20,20,174.5,349.6000000000005,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,22,660,377,2174,15.0,30.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,22,660,288,564,3638.5,5148.050000000002,0.0
re2ob_checkoutservice_cpu_3,cpu,checkoutservice,23,690,77,206,4088.0,68480.75,0.0
re2ob_checkoutservice_cpu_3,cpu,currencyservice,23,690,375,1192,135.0,214.0,0.0
re2ob_checkoutservice_cpu_3,cpu,emailservice,23,690,28,28,209.5,357.5999999999999,0.0
re2ob_checkoutservice_cpu_3,cpu,frontendservice,23,690,398,4237,3405.0,52094.799999999996,0.0
re2ob_checkoutservice_cpu_3,cpu,paymentservice,23,690,22,22,192.5,595.6999999999998,0.0
re2ob_checkoutservice_cpu_3,cpu,productcatalogservice,23,690,366,2090,14.0,28.0,0.0
re2ob_checkoutservice_cpu_3,cpu,recommendationservice,23,690,286,560,3534.0,4819.949999999995,0.0
